Type,Rooms,Repair Subject,Subject Details,Issue,Priority
Suite,Kitchen,Appliance,Microwave,No power,STANDARD
Suite,Kitchen,Appliance,Microwave,Not In List,STANDARD
Suite,Kitchen,Appliance,Microwave,Sparking inside,STANDARD
Suite,Kitchen,Appliance,Microwave,Will not heat,STANDARD
Suite,Kitchen,Appliance,Microwave,Will not rotate,STANDARD
Suite,Kitchen,Appliance,Range,Broil option does not work,STANDARD
Suite,Kitchen,Appliance,Range,Cosmetic repair,STANDARD
Suite,Kitchen,Appliance,Range,Drip pan (Give location),STANDARD
Suite,Kitchen,Appliance,Range,Left front surface burner repair,STANDARD
Suite,Kitchen,Appliance,Range,Left rear surface burner repair,STANDARD
Suite,Kitchen,Appliance,Range,Not In List,STANDARD
Suite,Kitchen,Appliance,Range,Oven does not work,EMERGENCY
Suite,Kitchen,Appliance,Range,Oven drawer repair,STANDARD
Suite,Kitchen,Appliance,Range,Oven handle repair,STANDARD
Suite,Kitchen,Appliance,Range,Oven light repair,STANDARD
Suite,Kitchen,Appliance,Range,Oven rack repair,STANDARD
Suite,Kitchen,Appliance,Range,Oven selector switch knob repair,STANDARD
Suite,Kitchen,Appliance,Range,Oven thermostat knob repair,STANDARD
Suite,Kitchen,Appliance,Range,Oven too hot burns food,STANDARD
Suite,Kitchen,Appliance,Range,Right front surface burner repair,STANDARD
Suite,Kitchen,Appliance,Range,Right rear surface burner repair,STANDARD
Suite,Kitchen,Appliance,Range,Self clean option does not work,STANDARD
Suite,Kitchen,Appliance,Range,Smell gas,EMERGENCY
Suite,Kitchen,Appliance,Range,Surface unit selector knob repair,STANDARD
Suite,Kitchen,Appliance,Range,Timer repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Butter door repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Cosmetic repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Crisper drawer cover repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Crisper drawer repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Freezer door handle repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Freezer door seal repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Freezer icing up,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Ice maker repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Knob repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Leak,EMERGENCY
Suite,Kitchen,Appliance,Refrigerator,Light repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Not In List,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Not cooling / freezer,EMERGENCY
Suite,Kitchen,Appliance,Refrigerator,Not cooling / refrigerator,EMERGENCY
Suite,Kitchen,Appliance,Refrigerator,Not cooling refrigerator or freezer,EMERGENCY
Suite,Kitchen,Appliance,Refrigerator,Refrigerator door handle repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Refrigerator door seal repair,STANDARD
Suite,Kitchen,Appliance,Refrigerator,Shelf repair,STANDARD
Suite,Kitchen,Blinds,Mini - Blind,Falling or has fallen,STANDARD
Suite,Kitchen,Blinds,Mini - Blind,Not In List,STANDARD
Suite,Kitchen,Blinds,Mini - Blind,Replace blind,STANDARD
Suite,Kitchen,Blinds,Mini - Blind,Tilt wand repair,STANDARD
Suite,Kitchen,Blinds,Mini - Blind,Will not lower,STANDARD
Suite,Kitchen,Blinds,Mini - Blind,Will not raise,STANDARD
Suite,Kitchen,Blinds,Mini - Blind,Will not tilt,STANDARD
Suite,Kitchen,Blinds,Vertical blind,Broken or missing slat,STANDARD
Suite,Kitchen,Blinds,Vertical blind,Falling or has fallen,STANDARD
Suite,Kitchen,Blinds,Vertical blind,Not In List,STANDARD
Suite,Kitchen,Blinds,Vertical blind,Replace blind,STANDARD
Suite,Kitchen,Blinds,Vertical blind,Will not close,STANDARD
Suite,Kitchen,Blinds,Vertical blind,Will not open,STANDARD
Suite,Kitchen,Blinds,Vertical blind,Will not tilt,STANDARD
Suite,Kitchen,Carpentry,Cabinets  Upper / Base,Bottom repair,STANDARD
Suite,Kitchen,Carpentry,Cabinets  Upper / Base,Door repair,STANDARD
Suite,Kitchen,Carpentry,Cabinets  Upper / Base,Drawer repair,STANDARD
Suite,Kitchen,Carpentry,Cabinets  Upper / Base,Handle repair,STANDARD
Suite,Kitchen,Carpentry,Cabinets  Upper / Base,Hinge repair,STANDARD
Suite,Kitchen,Carpentry,Cabinets  Upper / Base,Not In List,STANDARD
Suite,Kitchen,Carpentry,Cabinets  Upper / Base,Shelf repair,STANDARD
Suite,Kitchen,Carpentry,Counter Top / Vanity,Caulk needed,STANDARD
Suite,Kitchen,Carpentry,Counter Top / Vanity,Damaged,STANDARD
Suite,Kitchen,Carpentry,Counter Top / Vanity,Not In List,STANDARD
Suite,Kitchen,Carpentry,Desk,Damaged,STANDARD
Suite,Kitchen,Carpentry,Desk,Not In List,STANDARD
Suite,Kitchen,Carpentry,Shelves,Damaged,STANDARD
Suite,Kitchen,Carpentry,Shelves,Not In List,STANDARD
Suite,Kitchen,Carpentry,Shelves,Paint,STANDARD
Suite,Kitchen,Carpentry,Trim / Base boards / Crown mold,Damaged,STANDARD
Suite,Kitchen,Carpentry,Trim / Base boards / Crown mold,Missing,STANDARD
Suite,Kitchen,Carpentry,Trim / Base boards / Crown mold,Not In List,STANDARD
Suite,Kitchen,Carpentry,Trim / Base boards / Crown mold,Paint,STANDARD
Suite,Kitchen,Carpentry,Window sill,Damaged,STANDARD
Suite,Kitchen,Carpentry,Window sill,Not In List,STANDARD
Suite,Kitchen,Carpentry,Window sill,Paint,STANDARD
Suite,Kitchen,Doors,Bi-fold Doors,Falling down,STANDARD
Suite,Kitchen,Doors,Bi-fold Doors,Knob repair,STANDARD
Suite,Kitchen,Doors,Bi-fold Doors,Not In List,STANDARD
Suite,Kitchen,Doors,Bi-fold Doors,Will not close,STANDARD
Suite,Kitchen,Doors,Bi-fold Doors,Will not open,STANDARD
Suite,Kitchen,Doors,Bi-fold Doors,Will not stay on track,STANDARD
Suite,Kitchen,Doors,Interior Doors,Deadbolt repair,STANDARD
Suite,Kitchen,Doors,Interior Doors,Door stop,STANDARD
Suite,Kitchen,Doors,Interior Doors,Hard to open,STANDARD
Suite,Kitchen,Doors,Interior Doors,Hinge repair,STANDARD
Suite,Kitchen,Doors,Interior Doors,Locking knob repair,STANDARD
Suite,Kitchen,Doors,Interior Doors,Not In List,STANDARD
Suite,Kitchen,Doors,Interior Doors,Passage knob repair,STANDARD
Suite,Kitchen,Doors,Interior Doors,Will not close,STANDARD
Suite,Kitchen,Doors,Interior Doors,Will not latch,STANDARD
Suite,Kitchen,Doors,Sliding Doors,Comes off track,STANDARD
Suite,Kitchen,Doors,Sliding Doors,Not In List,STANDARD
Suite,Kitchen,Doors,Sliding Doors,Will not slide,STANDARD
Suite,Kitchen,Electrical,Circuit breaker / Breaker box,Breaker trips,STANDARD
Suite,Kitchen,Electrical,Circuit breaker / Breaker box,Breaker will not reset,EMERGENCY
Suite,Kitchen,Electrical,Circuit breaker / Breaker box,Gaps in box between breakers,STANDARD
Suite,Kitchen,Electrical,Circuit breaker / Breaker box,Noise in breaker box,EMERGENCY
Suite,Kitchen,Electrical,Circuit breaker / Breaker box,Not In List,STANDARD
Suite,Kitchen,Electrical,Light Switch,Cover plate repair,STANDARD
Suite,Kitchen,Electrical,Light Switch,Dimmer does not work,STANDARD
Suite,Kitchen,Electrical,Light Switch,Does not work,STANDARD
Suite,Kitchen,Electrical,Light Switch,Loose from wall,STANDARD
Suite,Kitchen,Electrical,Light Switch,Not In List,STANDARD
Suite,Kitchen,Electrical,Light fixture / Ceiling fan,Cosmetic repair,STANDARD
Suite,Kitchen,Electrical,Light fixture / Ceiling fan,Fan does not work,STANDARD
Suite,Kitchen,Electrical,Light fixture / Ceiling fan,Flickers,EMERGENCY
Suite,Kitchen,Electrical,Light fixture / Ceiling fan,Globe / Lens repair,STANDARD
Suite,Kitchen,Electrical,Light fixture / Ceiling fan,Light is dim,EMERGENCY
Suite,Kitchen,Electrical,Light fixture / Ceiling fan,Not In List,STANDARD
Suite,Kitchen,Electrical,Light fixture / Ceiling fan,Not balanced,STANDARD
Suite,Kitchen,Electrical,Light fixture / Ceiling fan,Pull chain repair,STANDARD
Suite,Kitchen,Electrical,Light fixture / Ceiling fan,Pulling loose from ceiling / wall,EMERGENCY
Suite,Kitchen,Electrical,Light fixture / Ceiling fan,Will not come on / bulb out,STANDARD
Suite,Kitchen,Electrical,Outlet,Cover plate repair,STANDARD
Suite,Kitchen,Electrical,Outlet,GFI will not reset,EMERGENCY
Suite,Kitchen,Electrical,Outlet,Loose from wall,STANDARD
Suite,Kitchen,Electrical,Outlet,No power,EMERGENCY
Suite,Kitchen,Electrical,Outlet,Not In List,STANDARD
Suite,Kitchen,Electrical,Outlet,Sparks,EMERGENCY
Suite,Kitchen,Electrical,Smoke Detector,Chirps,STANDARD
Suite,Kitchen,Electrical,Smoke Detector,False alarms,STANDARD
Suite,Kitchen,Electrical,Smoke Detector,Loose from wall / Ceiling,STANDARD
Suite,Kitchen,Electrical,Smoke Detector,Not In List,STANDARD
Suite,Kitchen,Electrical,Smoke Detector,Replace battery,STANDARD
Suite,Kitchen,Electrical,Smoke Detector,Will not work,STANDARD
Suite,Kitchen,Fire Extinguisher,Apartment fire extinguisher,Damaged,STANDARD
Suite,Kitchen,Fire Extinguisher,Apartment fire extinguisher,Describe,STANDARD
Suite,Kitchen,Fire Extinguisher,Apartment fire extinguisher,Missing,STANDARD
Suite,Kitchen,Fire Extinguisher,Apartment fire extinguisher,Recharge,STANDARD
Suite,Kitchen,Fire Extinguisher,Other fire extinguisher,Damaged,STANDARD
Suite,Kitchen,Fire Extinguisher,Other fire extinguisher,Describe,STANDARD
Suite,Kitchen,Fire Extinguisher,Other fire extinguisher,Missing,STANDARD
Suite,Kitchen,Fire Extinguisher,Other fire extinguisher,Recharge,STANDARD
Suite,Kitchen,Flooring,Apartment Carpet,Carpet bar repair,STANDARD
Suite,Kitchen,Flooring,Apartment Carpet,Clean carpet,STANDARD
Suite,Kitchen,Flooring,Apartment Carpet,Not In List,STANDARD
Suite,Kitchen,Flooring,Apartment Carpet,Repair carpet,STANDARD
Suite,Kitchen,Flooring,Apartment Carpet,Replace carpet,STANDARD
Suite,Kitchen,Flooring,Apartment Carpet,Stretch carpet,STANDARD
Suite,Kitchen,Flooring,Apartment Carpet,Wet Vac,EMERGENCY
Suite,Kitchen,Flooring,Ceramic Tile,Broken tile,STANDARD
Suite,Kitchen,Flooring,Ceramic Tile,Grout repair,STANDARD
Suite,Kitchen,Flooring,Ceramic Tile,Loose tile,STANDARD
Suite,Kitchen,Flooring,Ceramic Tile,Not In List,STANDARD
Suite,Kitchen,Flooring,Floor General,Leak,STANDARD
Suite,Kitchen,Flooring,Floor General,Not In List,STANDARD
Suite,Kitchen,Flooring,Hardwood,Loose boards,STANDARD
Suite,Kitchen,Flooring,Hardwood,Not In List,STANDARD
Suite,Kitchen,Flooring,Hardwood,Warped,STANDARD
Suite,Kitchen,Flooring,Vinyl / Tile,Needs caulk,STANDARD
Suite,Kitchen,Flooring,Vinyl / Tile,Not In List,STANDARD
Suite,Kitchen,Flooring,Vinyl / Tile,Tile loose,STANDARD
Suite,Kitchen,Glass Door / Window,Glass Door,Broken glass,EMERGENCY
Suite,Kitchen,Glass Door / Window,Glass Door,Door handle,STANDARD
Suite,Kitchen,Glass Door / Window,Glass Door,Door lock,EMERGENCY
Suite,Kitchen,Glass Door / Window,Glass Door,Not In List,STANDARD
Suite,Kitchen,Glass Door / Window,Glass Door,Patio door pin,EMERGENCY
Suite,Kitchen,Glass Door / Window,Glass Door,Will not slide,STANDARD
Suite,Kitchen,Glass Door / Window,Window,Broken glass,EMERGENCY
Suite,Kitchen,Glass Door / Window,Window,Fogged,STANDARD
Suite,Kitchen,Glass Door / Window,Window,Lock,EMERGENCY
Suite,Kitchen,Glass Door / Window,Window,Not In List,STANDARD
Suite,Kitchen,Glass Door / Window,Window,Will not close,EMERGENCY
Suite,Kitchen,Glass Door / Window,Window,Will not slide / open,STANDARD
Suite,Kitchen,Janitorial,Clean,Not In List,STANDARD
Suite,Kitchen,Janitorial,Deodorize,Not In List,STANDARD
Suite,Kitchen,Pest Control,Insects,Ants,STANDARD
Suite,Kitchen,Pest Control,Insects,Bees,STANDARD
Suite,Kitchen,Pest Control,Insects,Fleas,STANDARD
Suite,Kitchen,Pest Control,Insects,Not In List,STANDARD
Suite,Kitchen,Pest Control,Insects,Roaches,STANDARD
Suite,Kitchen,Pest Control,Insects,Scorpions,STANDARD
Suite,Kitchen,Pest Control,Insects,Silverfish,STANDARD
Suite,Kitchen,Pest Control,Insects,Spiders,STANDARD
Suite,Kitchen,Pest Control,Pests,Birds,STANDARD
Suite,Kitchen,Pest Control,Pests,Mice,STANDARD
Suite,Kitchen,Pest Control,Pests,Not In List,STANDARD
Suite,Kitchen,Pest Control,Pests,Rats,STANDARD
Suite,Kitchen,Plumbing,Fire Sprinkler Head,Beauty ring repair,STANDARD
Suite,Kitchen,Plumbing,Fire Sprinkler Head,Head leaks,EMERGENCY
Suite,Kitchen,Plumbing,Fire Sprinkler Head,Not In List,STANDARD
Suite,Kitchen,Plumbing,Fire Sprinkler Head,Paint on head,STANDARD
Suite,Kitchen,Plumbing,Garbage Disposal,Bad odor,STANDARD
Suite,Kitchen,Plumbing,Garbage Disposal,Disposal guard missing / worn,STANDARD
Suite,Kitchen,Plumbing,Garbage Disposal,Does not grind food,STANDARD
Suite,Kitchen,Plumbing,Garbage Disposal,Leaks,EMERGENCY
Suite,Kitchen,Plumbing,Garbage Disposal,Makes loud noise,STANDARD
Suite,Kitchen,Plumbing,Garbage Disposal,Not In List,STANDARD
Suite,Kitchen,Plumbing,Garbage Disposal,Will not drain,STANDARD
Suite,Kitchen,Plumbing,Garbage Disposal,Will not run / humming,STANDARD
Suite,Kitchen,Plumbing,Kitchen Faucet,Faucet drips,STANDARD
Suite,Kitchen,Plumbing,Kitchen Faucet,Handle broken,STANDARD
Suite,Kitchen,Plumbing,Kitchen Faucet,Kitchen Sprayer broken,STANDARD
Suite,Kitchen,Plumbing,Kitchen Faucet,Leak at faucet stem,EMERGENCY
Suite,Kitchen,Plumbing,Kitchen Faucet,Leak at spout,EMERGENCY
Suite,Kitchen,Plumbing,Kitchen Faucet,Low water pressure,STANDARD
Suite,Kitchen,Plumbing,Kitchen Faucet,No water,STANDARD
Suite,Kitchen,Plumbing,Kitchen Faucet,Not In List,STANDARD
Suite,Kitchen,Plumbing,Kitchen Faucet,Water sprays everywhere,STANDARD
Suite,Kitchen,Plumbing,Kitchen Sink,Clogged drain,STANDARD
Suite,Kitchen,Plumbing,Kitchen Sink,Disposal stopper,STANDARD
Suite,Kitchen,Plumbing,Kitchen Sink,Leak under sink,EMERGENCY
Suite,Kitchen,Plumbing,Kitchen Sink,Not In List,STANDARD
Suite,Kitchen,Plumbing,Kitchen Sink,Sewer back-up,EMERGENCY
Suite,Kitchen,Plumbing,Kitchen Sink,Sink Strainer basket,STANDARD
Suite,Kitchen,Plumbing,Kitchen Sink,Sink hole cover missing,STANDARD
Suite,Kitchen,Plumbing,Low water pressure,,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,Alarm,Control panel repair,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,Alarm,Not In List,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,Internet,Cover plate missing,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,Internet,Jack or wire repair,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,Internet,Not In List,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,Phone,Cover plate missing,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,Phone,Jack repair,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,Phone,Not In List,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,Phone,Poor reception,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,TV / Cable,No service,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,TV / Cable,Not In List,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,TV / Cable,Poor reception,STANDARD
Suite,Kitchen,TV / Phone / Alarm / Internet,TV / Cable,Wall plate repair,STANDARD
Suite,Kitchen,Walls / Ceiling,Ceiling,Leak,EMERGENCY
Suite,Kitchen,Walls / Ceiling,Ceiling,Leaks from apartment above,EMERGENCY
Suite,Kitchen,Walls / Ceiling,Ceiling,Leaks when it rains,EMERGENCY
Suite,Kitchen,Walls / Ceiling,Ceiling,Not In List,STANDARD
Suite,Kitchen,Walls / Ceiling,Ceiling,Paint,STANDARD
Suite,Kitchen,Walls / Ceiling,Ceiling,Roof leak,EMERGENCY
Suite,Kitchen,Walls / Ceiling,Ceiling,Sheetrock repair,STANDARD
Suite,Kitchen,Walls / Ceiling,Ceiling,Stress crack repair,STANDARD
Suite,Kitchen,Walls / Ceiling,Walls,Leak,EMERGENCY
Suite,Kitchen,Walls / Ceiling,Walls,Leaks from apartment above,EMERGENCY
Suite,Kitchen,Walls / Ceiling,Walls,Leaks when it rains,EMERGENCY
Suite,Kitchen,Walls / Ceiling,Walls,Not In List,STANDARD
Suite,Kitchen,Walls / Ceiling,Walls,Paint,STANDARD
Suite,Kitchen,Walls / Ceiling,Walls,Sheetrock repair,STANDARD
Suite,Kitchen,Walls / Ceiling,Walls,Stress crack repair,STANDARD
Suite,Kitchen-Pantry,Carpentry,Shelves,Damaged,STANDARD
Suite,Kitchen-Pantry,Carpentry,Shelves,Not In List,STANDARD
Suite,Kitchen-Pantry,Carpentry,Shelves,Paint,STANDARD
Suite,Kitchen-Pantry,Carpentry,Trim / Base boards / Crown mold,Damaged,STANDARD
Suite,Kitchen-Pantry,Carpentry,Trim / Base boards / Crown mold,Missing,STANDARD
Suite,Kitchen-Pantry,Carpentry,Trim / Base boards / Crown mold,Not In List,STANDARD
Suite,Kitchen-Pantry,Carpentry,Trim / Base boards / Crown mold,Paint,STANDARD
Suite,Kitchen-Pantry,Doors,Interior Doors,Door stop,STANDARD
Suite,Kitchen-Pantry,Doors,Interior Doors,Hard to open,STANDARD
Suite,Kitchen-Pantry,Doors,Interior Doors,Hinge repair,STANDARD
Suite,Kitchen-Pantry,Doors,Interior Doors,Not In List,STANDARD
Suite,Kitchen-Pantry,Doors,Interior Doors,Passage knob repair,STANDARD
Suite,Kitchen-Pantry,Doors,Interior Doors,Will not close,STANDARD
Suite,Kitchen-Pantry,Doors,Interior Doors,Will not latch,STANDARD
Suite,Kitchen-Pantry,Flooring,Ceramic Tile,Broken tile,STANDARD
Suite,Kitchen-Pantry,Flooring,Ceramic Tile,Grout repair,STANDARD
Suite,Kitchen-Pantry,Flooring,Ceramic Tile,Loose tile,STANDARD
Suite,Kitchen-Pantry,Flooring,Ceramic Tile,Not In List,STANDARD
Suite,Kitchen-Pantry,Flooring,Floor General,Leak,EMERGENCY
Suite,Kitchen-Pantry,Flooring,Floor General,Not In List,STANDARD
Suite,Kitchen-Pantry,Flooring,Hardwood,Loose boards,STANDARD
Suite,Kitchen-Pantry,Flooring,Hardwood,Not In List,STANDARD
Suite,Kitchen-Pantry,Flooring,Hardwood,Warped,STANDARD
Suite,Kitchen-Pantry,Flooring,Vinyl / Tile,Needs caulked,STANDARD
Suite,Kitchen-Pantry,Flooring,Vinyl / Tile,Not In List,STANDARD
Suite,Kitchen-Pantry,Flooring,Vinyl / Tile,Tile loose,STANDARD
Suite,Kitchen-Pantry,Janitorial,Clean,,STANDARD
Suite,Kitchen-Pantry,Janitorial,Deodorize,,STANDARD
Suite,Kitchen-Pantry,Pest Control,Insects,Ants,STANDARD
Suite,Kitchen-Pantry,Pest Control,Insects,Bees,STANDARD
Suite,Kitchen-Pantry,Pest Control,Insects,Fleas,STANDARD
Suite,Kitchen-Pantry,Pest Control,Insects,Not In List,STANDARD
Suite,Kitchen-Pantry,Pest Control,Insects,Roaches,STANDARD
Suite,Kitchen-Pantry,Pest Control,Insects,Scorpions,STANDARD
Suite,Kitchen-Pantry,Pest Control,Insects,Silverfish,STANDARD
Suite,Kitchen-Pantry,Pest Control,Insects,Spiders,STANDARD
Suite,Kitchen-Pantry,Pest Control,Pests,Birds,STANDARD
Suite,Kitchen-Pantry,Pest Control,Pests,Mice,STANDARD
Suite,Kitchen-Pantry,Pest Control,Pests,Not In List,STANDARD
Suite,Kitchen-Pantry,Pest Control,Pests,Rats,STANDARD
Suite,Kitchen-Pantry,Walls / Ceiling,Ceiling,Leak,EMERGENCY
Suite,Kitchen-Pantry,Walls / Ceiling,Ceiling,Leaks from apartment above,EMERGENCY
Suite,Kitchen-Pantry,Walls / Ceiling,Ceiling,Leaks when it rains,EMERGENCY
Suite,Kitchen-Pantry,Walls / Ceiling,Ceiling,Not In List,STANDARD
Suite,Kitchen-Pantry,Walls / Ceiling,Ceiling,Paint,STANDARD
Suite,Kitchen-Pantry,Walls / Ceiling,Ceiling,Roof leak,EMERGENCY
Suite,Kitchen-Pantry,Walls / Ceiling,Ceiling,Sheetrock repair,STANDARD
Suite,Kitchen-Pantry,Walls / Ceiling,Ceiling,Stress crack repair,STANDARD
Suite,Kitchen-Pantry,Walls / Ceiling,Walls,Leak,EMERGENCY
Suite,Kitchen-Pantry,Walls / Ceiling,Walls,Leaks from apartment above,EMERGENCY
Suite,Kitchen-Pantry,Walls / Ceiling,Walls,Leaks when it rains,EMERGENCY
Suite,Kitchen-Pantry,Walls / Ceiling,Walls,Not In List,STANDARD
Suite,Kitchen-Pantry,Walls / Ceiling,Walls,Paint,STANDARD
Suite,Kitchen-Pantry,Walls / Ceiling,Walls,Sheetrock repair,STANDARD
Suite,Kitchen-Pantry,Walls / Ceiling,Walls,Stress crack repair,STANDARD
Suite,Laundry Room,Air Conditioning / Heat,Adjust Vent,,STANDARD
Suite,Living Room,Air Conditioning / Heat,Adjust Vent,,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Area of apartment does not cool,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Blowing cool air,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Condensing unit outside makes excessive noise,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Condensing unit outside runs when inside unit is off,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Cover panel repair,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Does not cool fan not running,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Does not cool fan running,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Fan makes noise,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,No air blowing from vents but unit is running,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Not In List,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Replace filter,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,T-stat repair,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Vent repair,STANDARD
Suite,Living Room,Air Conditioning / Heat,Air Conditioning,Water leak from condensation overflow,EMERGENCY
Suite,Living Room,Air Conditioning / Heat,Heat,Area of apartment will not heat,STANDARD
Suite,Living Room,Air Conditioning / Heat,Heat,Fan blowing will not heat,STANDARD
Suite,Living Room,Air Conditioning / Heat,Heat,Fan not blowing will not heat,STANDARD
Suite,Living Room,Air Conditioning / Heat,Heat,Not In List,STANDARD
Suite,Living Room,Air Conditioning / Heat,Heat,Replace filter,STANDARD
Suite,Living Room,Air Conditioning / Heat,Heat,Vent repair,STANDARD
Suite,Living Room,Blinds,Mini - Blind,Falling or has fallen,STANDARD
Suite,Living Room,Blinds,Mini - Blind,Not In List,STANDARD
Suite,Living Room,Blinds,Mini - Blind,Replace blind,STANDARD
Suite,Living Room,Blinds,Mini - Blind,Tilt wand repair,STANDARD
Suite,Living Room,Blinds,Mini - Blind,Will not lower,STANDARD
Suite,Living Room,Blinds,Mini - Blind,Will not raise,STANDARD
Suite,Living Room,Blinds,Mini - Blind,Will not tilt,STANDARD
Suite,Living Room,Blinds,Vertical blind,Broken or missing slat,STANDARD
Suite,Living Room,Blinds,Vertical blind,Falling or has fallen,STANDARD
Suite,Living Room,Blinds,Vertical blind,Not In List,STANDARD
Suite,Living Room,Blinds,Vertical blind,Replace blind,STANDARD
Suite,Living Room,Blinds,Vertical blind,Will not close,STANDARD
Suite,Living Room,Blinds,Vertical blind,Will not open,STANDARD
Suite,Living Room,Blinds,Vertical blind,Will not tilt,STANDARD
Suite,Living Room,Carpentry,Cabinets  Upper / Base,Bottom repair,STANDARD
Suite,Living Room,Carpentry,Cabinets  Upper / Base,Door repair,STANDARD
Suite,Living Room,Carpentry,Cabinets  Upper / Base,Drawer repair,STANDARD
Suite,Living Room,Carpentry,Cabinets  Upper / Base,Handle repair,STANDARD
Suite,Living Room,Carpentry,Cabinets  Upper / Base,Hinge repair,STANDARD
Suite,Living Room,Carpentry,Cabinets  Upper / Base,Not In List,STANDARD
Suite,Living Room,Carpentry,Cabinets  Upper / Base,Shelf repair,STANDARD
Suite,Living Room,Carpentry,Counter Top / Vanity,Caulk needed,STANDARD
Suite,Living Room,Carpentry,Counter Top / Vanity,Damaged,STANDARD
Suite,Living Room,Carpentry,Counter Top / Vanity,Not In List,STANDARD
Suite,Living Room,Carpentry,Desk,Damaged,STANDARD
Suite,Living Room,Carpentry,Desk,Not In List,STANDARD
Suite,Living Room,Carpentry,Shelves,Damaged,STANDARD
Suite,Living Room,Carpentry,Shelves,Not In List,STANDARD
Suite,Living Room,Carpentry,Shelves,Paint,STANDARD
Suite,Living Room,Carpentry,Trim / Base boards / Crown mold,Damaged,STANDARD
Suite,Living Room,Carpentry,Trim / Base boards / Crown mold,Missing,STANDARD
Suite,Living Room,Carpentry,Trim / Base boards / Crown mold,Not In List,STANDARD
Suite,Living Room,Carpentry,Trim / Base boards / Crown mold,Paint,STANDARD
Suite,Living Room,Carpentry,Window sill,Damaged,STANDARD
Suite,Living Room,Carpentry,Window sill,Not In List,STANDARD
Suite,Living Room,Carpentry,Window sill,Paint,STANDARD
Suite,Living Room,Doors,Bi-fold Doors,Falling down,STANDARD
Suite,Living Room,Doors,Bi-fold Doors,Knob repair,STANDARD
Suite,Living Room,Doors,Bi-fold Doors,Not In List,STANDARD
Suite,Living Room,Doors,Bi-fold Doors,Will not close,STANDARD
Suite,Living Room,Doors,Bi-fold Doors,Will not open,STANDARD
Suite,Living Room,Doors,Bi-fold Doors,Will not stay on track,STANDARD
Suite,Living Room,Doors,Interior Doors,Deadbolt repair,EMERGENCY
Suite,Living Room,Doors,Interior Doors,Door stop,STANDARD
Suite,Living Room,Doors,Interior Doors,Hard to open,EMERGENCY
Suite,Living Room,Doors,Interior Doors,Hinge repair,STANDARD
Suite,Living Room,Doors,Interior Doors,Locking knob repair,STANDARD
Suite,Living Room,Doors,Interior Doors,Not In List,STANDARD
Suite,Living Room,Doors,Interior Doors,Passage knob repair,STANDARD
Suite,Living Room,Doors,Interior Doors,Will not close,STANDARD
Suite,Living Room,Doors,Interior Doors,Will not latch,STANDARD
Suite,Living Room,Doors,Sliding Doors,Comes off track,STANDARD
Suite,Living Room,Doors,Sliding Doors,Not In List,STANDARD
Suite,Living Room,Doors,Sliding Doors,Will not slide,STANDARD
Suite,Living Room,Electrical,Circuit breaker / Breaker box,Breaker trips,EMERGENCY
Suite,Living Room,Electrical,Circuit breaker / Breaker box,Breaker will not reset,EMERGENCY
Suite,Living Room,Electrical,Circuit breaker / Breaker box,Gaps in box between breakers,STANDARD
